State Name,,District Name,,Market Name,,Variety,,Group,,Arrivals (Tonnes),,Min Price (Rs./Quintal),,Max Price (Rs./Quintal),,Modal Price (Rs./Quintal),,Reported Date,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,396.00,,800,,2500,,1600,,05 Oct 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,401.00,,500,,3700,,2000,,03 Feb 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,407.00,,300,,1100,,600,,16 Mar 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,412.00,,300,,980,,560,,08 Jun 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,418.00,,550,,4500,,2100,,28 Nov 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,419.00,,500,,1020,,750,,25 Mar 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,437.00,,200,,650,,480,,08 May 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,437.00,,300,,2300,,1300,,19 Dec 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,438.00,,300,,1700,,820,,13 May 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,440.00,,200,,1850,,1000,,21 Sep 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,447.00,,300,,1700,,860,,27 Apr 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,452.00,,200,,720,,600,,27 Dec 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,456.00,,500,,2500,,1200,,18 Dec 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,460.00,,250,,950,,580,,13 Aug 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,461.00,,900,,2550,,1230,,13 Oct 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,464.00,,200,,800,,500,,03 Apr 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,466.00,,300,,1050,,650,,04 Jun 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,468.00,,500,,1200,,750,,06 Mar 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,481.00,,500,,2500,,1150,,24 Jan 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,488.00,,400,,1400,,750,,26 Feb 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,498.00,,250,,1000,,550,,28 Apr 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,498.00,,400,,1400,,700,,15 Apr 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,506.00,,200,,1000,,580,,30 Apr 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,519.00,,300,,960,,700,,08 Oct 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,522.00,,600,,1300,,900,,07 Mar 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,524.00,,300,,2200,,1050,,05 Dec 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,596.00,,200,,1050,,650,,22 Dec 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,600.00,,300,,1500,,900,,18 Sep 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,619.00,,150,,620,,460,,02 Feb 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,625.00,,250,,1100,,580,,22 Apr 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,666.00,,300,,1000,,900,,20 Oct 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,680.00,,150,,1100,,580,,13 Oct 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,700.00,,300,,850,,700,,06 Dec 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,703.00,,250,,1800,,810,,10 Oct 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,763.00,,700,,2100,,1400,,26 Sep 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,766.00,,150,,1200,,560,,03 Oct 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,781.00,,200,,1000,,620,,24 Mar 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,812.00,,200,,800,,560,,02 May 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,812.00,,700,,4100,,1800,,01 Dec 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,878.00,,300,,1150,,1000,,24 Oct 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,919.00,,1000,,4000,,2000,,04 Dec 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,120.00,,500,,1950,,1000,,04 Jun 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,123.00,,200,,550,,450,,11 Apr 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,124.00,,250,,800,,700,,17 Jun 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,125.00,,300,,1020,,920,,25 Jul 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,127.00,,250,,720,,620,,16 Jun 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,128.00,,300,,1000,,750,,15 Apr 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,130.00,,150,,400,,380,,27 Jul 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,130.00,,200,,670,,570,,08 Jun 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,130.00,,800,,1500,,1100,,07 Jun 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,136.00,,250,,1000,,750,,17 May 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,136.00,,500,,2050,,1250,,06 Jul 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,137.00,,200,,470,,400,,01 Feb 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,139.00,,200,,680,,580,,14 Jun 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,141.00,,800,,1200,,950,,20 Mar 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,144.00,,500,,1800,,1050,,29 Jun 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,144.00,,800,,2350,,1250,,02 Aug 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,146.00,,400,,1900,,1000,,10 Sep 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,147.00,,300,,850,,580,,10 Jul 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,147.00,,300,,1450,,850,,26 Nov 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,147.00,,500,,1400,,1250,,24 Sep 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,149.00,,300,,800,,680,,15 Jun 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,150.00,,150,,850,,710,,16 Sep 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,150.00,,200,,480,,400,,16 Jan 2006,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,153.00,,200,,1100,,550,,05 Jun 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,153.00,,500,,2100,,1020,,01 Jan 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,156.00,,250,,1300,,580,,18 Jan 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,156.00,,500,,2000,,1000,,16 Jun 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,156.00,,600,,1880,,1260,,07 Jul 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,157.00,,200,,640,,540,,30 May 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,160.00,,280,,700,,580,,18 May 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,160.00,,500,,1800,,900,,05 Jan 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,162.00,,250,,740,,640,,07 Aug 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,162.00,,300,,820,,550,,29 May 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,164.00,,250,,1950,,1020,,02 Jun 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,165.00,,200,,770,,530,,08 Sep 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,168.00,,250,,1950,,1000,,22 Jun 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,170.00,,170,,450,,400,,14 Jul 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,170.00,,300,,1300,,850,,18 May 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,172.00,,280,,700,,550,,07 May 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,173.00,,800,,1200,,1000,,08 Sep 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,179.00,,200,,500,,450,,10 Apr 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,181.00,,300,,900,,750,,14 Aug 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,186.00,,400,,1270,,750,,14 Aug 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,187.00,,200,,940,,540,,04 Jun 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,187.00,,700,,1950,,1200,,07 Feb 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,188.00,,200,,700,,520,,31 Jul 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,189.00,,200,,460,,400,,02 Mar 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,189.00,,300,,970,,800,,22 Jul 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,190.00,,200,,1500,,850,,30 Jan 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,190.00,,300,,800,,550,,17 Jul 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,195.00,,500,,2200,,1600,,11 Mar 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,196.00,,1000,,5000,,3300,,21 Jan 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,196.00,,1500,,11000,,6400,,19 Dec 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,198.00,,1500,,6500,,3200,,27 Oct 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,200.00,,150,,350,,300,,16 Apr 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,200.00,,300,,950,,600,,16 Apr 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,200.00,,800,,1600,,1000,,10 Jan 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,203.00,,250,,750,,650,,09 Jun 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,204.00,,400,,1900,,1160,,06 Sep 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,206.00,,150,,820,,720,,30 Jun 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,206.00,,400,,1600,,930,,02 Feb 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,206.00,,500,,2000,,1000,,04 Aug 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,206.00,,500,,2200,,1250,,28 Aug 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,207.00,,500,,2400,,1150,,16 May 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,208.00,,300,,830,,700,,13 Sep 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,208.00,,1000,,4200,,1900,,21 Dec 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,214.00,,300,,680,,380,,19 May 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,214.00,,800,,2450,,1500,,28 Aug 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,218.00,,250,,580,,500,,15 Mar 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,218.00,,350,,1450,,700,,26 May 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,218.00,,500,,2100,,1300,,11 Mar 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,219.00,,300,,750,,650,,20 May 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,219.00,,300,,1050,,675,,08 Apr 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,219.00,,2000,,4150,,2500,,08 Aug 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,220.00,,200,,480,,410,,22 May 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,220.00,,210,,460,,340,,16 Sep 2006,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,220.00,,220,,610,,480,,25 Jun 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,220.00,,300,,900,,800,,14 Jul 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,222.00,,400,,1200,,730,,14 Jun 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,222.00,,500,,1800,,1130,,30 Jun 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,226.00,,350,,711,,550,,17 Jan 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,227.00,,400,,2250,,1150,,17 Jun 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,228.00,,700,,1375,,900,,16 Mar 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,230.00,,500,,2500,,1200,,20 Feb 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,231.00,,300,,2200,,1200,,06 Feb 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,231.00,,500,,1350,,920,,01 Sep 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,232.00,,300,,1200,,750,,16 Aug 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,233.00,,700,,1650,,1150,,17 Sep 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,234.00,,400,,1300,,1050,,28 Aug 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,238.00,,500,,2400,,1240,,29 Sep 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,239.00,,200,,960,,650,,26 Feb 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,241.00,,500,,2200,,1500,,25 Feb 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,242.00,,300,,750,,580,,08 Mar 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,244.00,,300,,1100,,680,,05 Aug 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,244.00,,700,,2150,,1250,,17 Jul 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,244.00,,800,,3200,,1500,,03 Oct 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,245.00,,300,,1400,,770,,23 May 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,246.00,,250,,1000,,850,,02 Aug 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,247.00,,500,,1800,,1100,,20 Jan 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,247.00,,1000,,3500,,2400,,11 Jan 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,978.00,,250,,1250,,760,,16 Oct 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,996.00,,200,,2550,,1220,,22 Oct 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,019.00,,400,,3800,,1350,,14 Nov 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,021.00,,500,,3500,,1900,,23 Sep 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,054.00,,250,,1220,,720,,17 Dec 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,056.00,,300,,4200,,2050,,14 Nov 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,122.00,,500,,2400,,1450,,25 Oct 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,320.00,,550,,2700,,1620,,31 Oct 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,374.00,,220,,1200,,650,,22 Oct 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,544.00,,300,,1700,,760,,25 Oct 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,545.00,,300,,1300,,670,,27 Sep 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,545.00,,350,,1260,,1100,,31 Oct 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,594.00,,300,,1800,,850,,09 Jan 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,757.00,,500,,3600,,1500,,09 Oct 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,870.00,,250,,1200,,600,,04 Nov 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,971.00,,250,,1100,,710,,29 Oct 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,1,989.00,,300,,1700,,800,,16 Oct 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,2,145.00,,500,,3600,,1450,,24 Sep 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,2,452.00,,200,,1550,,750,,31 Jan 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,2,457.00,,350,,1850,,1075,,14 Nov 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,106.00,,250,,800,,650,,03 Jun 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,106.00,,400,,870,,770,,20 Jul 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,110.00,,200,,450,,400,,25 Jan 2006,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,110.00,,200,,480,,400,,25 Sep 2006,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,110.00,,250,,730,,630,,05 Apr 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,112.00,,3000,,14500,,8200,,17 Dec 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,113.00,,200,,800,,650,,08 Mar 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,115.00,,250,,550,,450,,28 Feb 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,117.00,,2000,,6200,,3600,,19 Nov 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,119.00,,500,,1350,,850,,06 Mar 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,120.00,,180,,400,,300,,25 Feb 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,121.00,,500,,1700,,930,,26 Jul 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,123.00,,220,,630,,500,,11 Apr 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,125.00,,500,,1800,,1100,,25 Jul 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,125.00,,600,,2300,,1350,,02 Jul 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,130.00,,200,,1700,,980,,16 Jan 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,130.00,,250,,520,,450,,18 Jan 2006,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,133.00,,300,,900,,750,,25 Feb 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,135.00,,500,,2200,,1400,,04 Jun 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,136.00,,500,,2250,,1100,,12 Jan 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,140.00,,800,,2250,,1180,,07 Jul 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,142.00,,500,,1800,,1170,,08 Sep 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,143.00,,600,,2200,,1080,,25 Jun 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,145.00,,300,,860,,760,,25 Jul 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,146.00,,5000,,6500,,5800,,28 Oct 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,148.00,,500,,1400,,1000,,15 Feb 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,148.00,,1000,,3400,,1500,,11 Jun 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,153.00,,300,,820,,700,,25 Jun 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,153.00,,500,,1800,,1150,,11 Aug 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,154.00,,350,,1100,,700,,25 Jun 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,158.00,,300,,1600,,850,,13 Jan 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,159.00,,500,,3300,,1500,,06 Jan 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,160.00,,160,,380,,320,,06 May 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,163.00,,550,,1800,,1160,,12 Aug 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,164.00,,200,,850,,730,,11 Jun 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,168.00,,300,,1450,,900,,10 Feb 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,169.00,,200,,870,,810,,10 Mar 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,170.00,,300,,530,,425,,21 Jun 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,173.00,,400,,2200,,1330,,02 Sep 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,175.00,,400,,1100,,800,,25 Apr 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,176.00,,200,,850,,850,,16 Mar 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,180.00,,300,,500,,400,,20 Jan 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,180.00,,400,,930,,680,,11 Jun 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,181.00,,500,,1200,,850,,01 Mar 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,182.00,,800,,2400,,1500,,25 Aug 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,190.00,,150,,320,,270,,20 Apr 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,190.00,,300,,780,,650,,18 Jun 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,190.00,,600,,1670,,850,,11 Mar 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,190.00,,800,,1600,,1200,,28 Feb 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,190.00,,800,,2550,,1220,,21 Jul 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,248.00,,300,,750,,650,,28 May 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,250.00,,250,,750,,600,,04 Jun 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,250.00,,300,,1300,,800,,23 Jun 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,250.00,,400,,1000,,700,,07 May 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,251.00,,500,,2200,,1350,,27 May 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,252.00,,400,,700,,600,,30 Apr 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,253.00,,500,,1800,,900,,17 Feb 2015,
